URL,Title,H1,Contains Admission?
https://iqac.puchd.ac.in,Internal Quality Assurance Cell – Inspired By Excellence & Innovation,Inspiring Tomorrow’s Leaders,Yes
https://iqac.puchd.ac.in/nirf.php,NIRF – Internal Quality Assurance Cell,NIRF,Yes
https://www.alumnipuchd.org/,"The Official Alumni Network of Panjab University, Chandigarh",Newsroom,No
https://puchd.ac.in/sitemap.php,Panjab University Website Map - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
https://pumail.puchd.ac.in,WebMail Panjab University :: Welcome to WebMail Panjab University,WebMail Panjab University Login,No
https://puchd.ac.in/contactus.php,University Contacts - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
http://puchd.ac.in/contactus.php,University Contacts - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
https://puchd.ac.in/anti-ragging.php,Anti-Ragging - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
https://puchd.ac.in/caste-based-discrimination.php,Complaints of Caste-based Discrimination by SC/ST/OBC Students /Teachers/Non-teaching staff - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
http://webcast.puchd.ac.in/,"Panjab University, Chandigarh","Webcast PortalPanjab University, Chandigarh",No
https://puchd.ac.in/events.php,Panjab University Events - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
https://puchd.ac.in/pucash.php?x,Panjab University Chancellor - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
https://iqac.puchd.ac.in,Internal Quality Assurance Cell – Inspired By Excellence & Innovation,Inspiring Tomorrow’s Leaders,Yes
https://iqac.puchd.ac.in/nirf.php,NIRF – Internal Quality Assurance Cell,NIRF,Yes
https://www.alumnipuchd.org/,"The Official Alumni Network of Panjab University, Chandigarh",Newsroom,No
https://puchd.ac.in/sitemap.php,Panjab University Website Map - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
https://pglaw.puchd.ac.in/,PU-LL.B. (3 YEARS) Entrance Test - 2025,PU-LL.B. (3 YEARS) Entrance Test - 2025,Yes
https://pumail.puchd.ac.in,WebMail Panjab University :: Welcome to WebMail Panjab University,WebMail Panjab University Login,No
https://puchd.ac.in/contactus.php,University Contacts - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
http://puchd.ac.in/contactus.php,University Contacts - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
https://puchd.ac.in/anti-ragging.php,Anti-Ragging - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
https://puchd.ac.in/caste-based-discrimination.php,Complaints of Caste-based Discrimination by SC/ST/OBC Students /Teachers/Non-teaching staff - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
http://webcast.puchd.ac.in/,"Panjab University, Chandigarh","Webcast PortalPanjab University, Chandigarh",No
https://puchd.ac.in/events.php,Panjab University Events - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
https://puchd.ac.in/pucash.php?x,Panjab University Chancellor - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
https://iqac.puchd.ac.in,Internal Quality Assurance Cell – Inspired By Excellence & Innovation,Inspiring Tomorrow’s Leaders,Yes
https://iqac.puchd.ac.in/nirf.php,NIRF – Internal Quality Assurance Cell,NIRF,Yes
https://www.alumnipuchd.org/,"The Official Alumni Network of Panjab University, Chandigarh",Newsroom,No
https://puchd.ac.in/sitemap.php,Panjab University Website Map - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
https://cetpg.puchd.ac.in/,CET (P.G.) 2025 - Panjab University,N/A,Yes
https://pumail.puchd.ac.in,WebMail Panjab University :: Welcome to WebMail Panjab University,WebMail Panjab University Login,No
https://puchd.ac.in/contactus.php,University Contacts - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
http://puchd.ac.in/contactus.php,University Contacts - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
https://puchd.ac.in/anti-ragging.php,Anti-Ragging - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
https://puchd.ac.in/caste-based-discrimination.php,Complaints of Caste-based Discrimination by SC/ST/OBC Students /Teachers/Non-teaching staff - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
http://webcast.puchd.ac.in/,"Panjab University, Chandigarh","Webcast PortalPanjab University, Chandigarh",No
https://puchd.ac.in/events.php,Panjab University Events - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
https://puchd.ac.in/pucash.php?x,Panjab University Chancellor - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
https://iqac.puchd.ac.in,Internal Quality Assurance Cell – Inspired By Excellence & Innovation,Inspiring Tomorrow’s Leaders,Yes
https://iqac.puchd.ac.in/nirf.php,NIRF – Internal Quality Assurance Cell,NIRF,Yes
https://www.alumnipuchd.org/,"The Official Alumni Network of Panjab University, Chandigarh",Newsroom,No
https://puchd.ac.in/sitemap.php,Panjab University Website Map - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
https://pumail.puchd.ac.in,WebMail Panjab University :: Welcome to WebMail Panjab University,WebMail Panjab University Login,No
https://puchd.ac.in/contactus.php,University Contacts - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
http://puchd.ac.in/contactus.php,University Contacts - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
https://puchd.ac.in/anti-ragging.php,Anti-Ragging - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
https://puchd.ac.in/caste-based-discrimination.php,Complaints of Caste-based Discrimination by SC/ST/OBC Students /Teachers/Non-teaching staff - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
http://webcast.puchd.ac.in/,"Panjab University, Chandigarh","Webcast PortalPanjab University, Chandigarh",No
https://puchd.ac.in/events.php,Panjab University Events - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
https://puchd.ac.in/pucash.php?x,Panjab University Chancellor - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
https://iqac.puchd.ac.in,Internal Quality Assurance Cell – Inspired By Excellence & Innovation,Inspiring Tomorrow’s Leaders,Yes
https://iqac.puchd.ac.in/nirf.php,NIRF – Internal Quality Assurance Cell,NIRF,Yes
https://www.alumnipuchd.org/,"The Official Alumni Network of Panjab University, Chandigarh",Newsroom,No
https://puchd.ac.in/sitemap.php,Panjab University Website Map - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
https://pumail.puchd.ac.in,WebMail Panjab University :: Welcome to WebMail Panjab University,WebMail Panjab University Login,No
https://puchd.ac.in/contactus.php,University Contacts - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
https://puchd.ac.in/pu-administration.php,University Administration Contacts - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
https://puchd.ac.in/important-documents.php,"Important Documents, Academic Calendar, University Calendar - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India",N/A,Yes
https://payonline.puchd.ac.in,Welcome to Panjab University Payment Portal ~ Pay Online | Panjab University Online Payment Portal,N/A,Yes
https://puchd.ac.in/syllabus.php,Syllabus for Arts - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
https://puchd.ac.in/scholarship.php,Scholarships - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
https://puchd.ac.in/pu-journals.php,Panjab University Journals - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,Panjab University Journals,Yes
https://puchd.ac.in/pu-policies.php,Panjab University Policies - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
https://puchd.ac.in/conferences.php,University Conferences - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
https://puchd.ac.in/elearning-platform.php,E-Learning/ICT initiative Resources - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
https://puchd.ac.in/anti-ragging.php,Anti-Ragging - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
https://puchd.ac.in/caste-based-discrimination.php,Complaints of Caste-based Discrimination by SC/ST/OBC Students /Teachers/Non-teaching staff - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
http://webcast.puchd.ac.in/,"Panjab University, Chandigarh","Webcast PortalPanjab University, Chandigarh",No
https://puchd.ac.in/events.php,Panjab University Events - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
https://puchd.ac.in/pucash.php?x,Panjab University Chancellor - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
https://iqac.puchd.ac.in,Internal Quality Assurance Cell – Inspired By Excellence & Innovation,Inspiring Tomorrow’s Leaders,Yes
https://iqac.puchd.ac.in/nirf.php,NIRF – Internal Quality Assurance Cell,NIRF,Yes
https://www.alumnipuchd.org/,"The Official Alumni Network of Panjab University, Chandigarh",Newsroom,No
https://puchd.ac.in/sitemap.php,Panjab University Website Map - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
https://chascon.puchd.ac.in/,CHASCON 2024 Panjab University Chandigarh India : CHASCON 2025 Panjab University Chandigarh India,/,No
https://chascon.puchd.ac.in/,CHASCON 2024 Panjab University Chandigarh India : CHASCON 2025 Panjab University Chandigarh India,/,No
https://des.puchd.ac.in/show-noticeboard.php?202016060329&nbid=1&id=24448,Department of Evening Studies - Multi  Disciplinary Research Centre Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,Department of Evening Studies - Multi  Disciplinary Research Centre,Yes
https://chascon.puchd.ac.in/,CHASCON 2024 Panjab University Chandigarh India : CHASCON 2025 Panjab University Chandigarh India,/,No
https://chascon.puchd.ac.in,CHASCON 2024 Panjab University Chandigarh India : CHASCON 2025 Panjab University Chandigarh India,/,No
https://pumail.puchd.ac.in,WebMail Panjab University :: Welcome to WebMail Panjab University,WebMail Panjab University Login,No
https://puchd.ac.in/contactus.php,University Contacts - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
https://publicrelations.puchd.ac.in/index.php,Public Relations Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,Public Relations,Yes
https://puchd.ac.in/anti-ragging.php,Anti-Ragging - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
https://puchd.ac.in/caste-based-discrimination.php,Complaints of Caste-based Discrimination by SC/ST/OBC Students /Teachers/Non-teaching staff - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
http://webcast.puchd.ac.in/,"Panjab University, Chandigarh","Webcast PortalPanjab University, Chandigarh",No
https://puchd.ac.in/events.php,Panjab University Events - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
https://puchd.ac.in/pucash.php?x,Panjab University Chancellor - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
https://iqac.puchd.ac.in,Internal Quality Assurance Cell – Inspired By Excellence & Innovation,Inspiring Tomorrow’s Leaders,Yes
https://iqac.puchd.ac.in/nirf.php,NIRF – Internal Quality Assurance Cell,NIRF,Yes
https://www.alumnipuchd.org/,"The Official Alumni Network of Panjab University, Chandigarh",Newsroom,No
https://puchd.ac.in/sitemap.php,Panjab University Website Map - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
https://pumail.puchd.ac.in,WebMail Panjab University :: Welcome to WebMail Panjab University,WebMail Panjab University Login,No
https://puchd.ac.in/contactus.php,University Contacts - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
https://csde.puchd.ac.in/index.php,Centre for Skill Development & Entrepreneurship Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,Centre for Skill Development & Entrepreneurship,No
https://puchd.ac.in/cyber-wellness-clinic.php,PU Cyber Wellness Clinic : Official Website of Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,PANJAB UNIVERSITY,Yes
https://puchd.ac.in/anti-ragging.php,Anti-Ragging - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
https://puchd.ac.in/caste-based-discrimination.php,Complaints of Caste-based Discrimination by SC/ST/OBC Students /Teachers/Non-teaching staff - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
http://webcast.puchd.ac.in/,"Panjab University, Chandigarh","Webcast PortalPanjab University, Chandigarh",No
https://puchd.ac.in/events.php,Panjab University Events - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
https://puchd.ac.in/pucash.php?x,Panjab University Chancellor - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
https://iqac.puchd.ac.in,Internal Quality Assurance Cell – Inspired By Excellence & Innovation,Inspiring Tomorrow’s Leaders,Yes
https://iqac.puchd.ac.in/nirf.php,NIRF – Internal Quality Assurance Cell,NIRF,Yes
https://www.alumnipuchd.org/,"The Official Alumni Network of Panjab University, Chandigarh",Newsroom,No
https://puchd.ac.in/sitemap.php,Panjab University Website Map - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
https://pumail.puchd.ac.in/,WebMail Panjab University :: Welcome to WebMail Panjab University,WebMail Panjab University Login,No
https://puchd.ac.in/contactus.php,University Contacts - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
https://puchd.ac.in/screen-reader.php,Screen Reader : Official Website of Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,PANJAB UNIVERSITY,Yes
https://puchd.ac.in/pu-profile.php,Panjab University Profile Brief History & Information : Official Website of Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,PANJAB UNIVERSITY,Yes
https://puchd.ac.in/important-documents.php,"Important Documents, Academic Calendar, University Calendar - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India",N/A,Yes
https://iqac.puchd.ac.in/nirf.php,NIRF – Internal Quality Assurance Cell,NIRF,Yes
https://puchd.ac.in/chancellor.php,Chancellor of Panjab University Chandigarh & Vice President of India : Official Website of Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,PANJAB UNIVERSITY,Yes
https://puchd.ac.in/vice-chancellor.php,Professor Renu Vig Vice Chancellor of Panjab University : Official Website of Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,PANJAB UNIVERSITY,Yes
https://puchd.ac.in/pu-administration.php,University Administration Contacts - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,N/A,Yes
https://registrar.puchd.ac.in/show-faculty.php,Registrar's Office Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,Registrar's Office,No
https://accounts.puchd.ac.in/show-faculty.php,Finance and Accounts Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India,Finance and Accounts,Yes
https://puchd.ac.in/faculties.php,"University Faculties, Departments,  Centres, Collaborations, Study Centre, Regional Centre - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India",N/A,Yes
